time x1 y1 x2 y2
5.120000000000000107e+00 -5.628459600200661495e-01 8.265618097209004311e-01 -1.551940860904419850e+00 9.738413977314952508e-01
5.129999999999999893e+00 -5.511753226282345430e-01 8.343894556654354311e-01 -1.539236392366411410e+00 9.884521781775653659e-01
5.139999999999999680e+00 -5.394134872003100156e-01 8.420410262133317669e-01 -1.526254567735278789e+00 1.003734197895302493e+00
5.150000000000000355e+00 -5.275446347777679179e-01 8.495273146386709273e-01 -1.512959212905778283e+00 1.019698138262449261e+00
5.160000000000000142e+00 -5.155504391401086739e-01 8.568592327228791161e-01 -1.499309955334642286e+00 1.036350776525637229e+00
5.169999999999999929e+00 -5.034100328367403510e-01 8.640476484773926824e-01 -1.485262357970486224e+00 1.053694719716199657e+00
5.179999999999999716e+00 -4.910999981284860927e-01 8.711032038961864510e-01 -1.470768122015011947e+00 1.071728145118992837e+00
5.190000000000000391e+00 -4.785943822501404488e-01 8.780361138806344057e-01 -1.455775356320453628e+00 1.090444550424463754e+00
5.200000000000000178e+00 -4.658647358365963775e-01 8.848559475439481403e-01 -1.440228909724741158e+00 1.109832516642317302e+00
5.209999999999999964e+00 -4.528801728698276241e-01 8.915713931152092764e-01 -1.424070761276323260e+00 1.129875486639942750e+00
5.219999999999999751e+00 -4.396074501224288000e-01 8.981900076246986941e-01 -1.407240462160616046e+00 1.150551561776485654e+00
5.230000000000000426e+00 -4.260110638119525839e-01 9.047179524635334813e-01 -1.389675622261309806e+00 1.171833318529594159e+00
5.240000000000000213e+00 -4.120533610518453127e-01 9.111597157720909834e-01 -1.371312433718144153e+00 1.193687646262852731e+00
5.250000000000000000e+00 -3.976946636985641548e-01 9.175178224240039260e-01 -1.352086223616339122e+00 1.216075606374977358e+00
5.259999999999999787e+00 -3.828934023562240441e-01 9.237925321369916398e-01 -1.331932028090077935e+00 1.238952312034741432e+00
5.270000000000000462e+00 -3.676062586125019016e-01 9.299815259610904050e-01 -1.310785180660681171e+00 1.262266826574937495e+00
5.280000000000000249e+00 -3.517883140426052990e-01 9.360795810736720624e-01 -1.288581908565033851e+00 1.285962077437448281e+00
5.290000000000000036e+00 -3.353932051303043504e-01 9.420782334564479221e-01 -1.265259932155592182e+00 1.309974781376211039e+00
5.299999999999999822e+00 -3.183732840141044740e-01 9.479654276533898694e-01 -1.240759064154057123e+00 1.334235375482121455e+00
5.310000000000000497e+00 -3.006797858710452132e-01 9.537251524252374768e-01 -1.215021807593150260e+00 1.358667947537255394e+00
5.320000000000000284e+00 -2.822630048009011627e-01 9.593370607459957844e-01 -1.187993953657510371e+00 1.383190158273082560e+00
5.330000000000000071e+00 -2.630724812737769702e-01 9.647760722553488932e-01 -1.159625183308268026e+00 1.407713147328832903e+00
5.339999999999999858e+00 -2.430572055632225226e-01 9.700119560210571645e-01 -1.129869679523679338e+00 1.432141414104107557e+00
5.350000000000000533e+00 -2.221658431199586003e-01 9.750088913188422746e-01 -1.098686760196092571e+00 1.456372664288945407e+00
5.360000000000000320e+00 -2.003469895694984237e-01 9.797250041570029211e-01 -1.066041545190751005e+00 1.480297612644245309e+00
5.370000000000000107e+00 -1.775494649681254311e-01 9.841118775269062091e-01 -1.031905674804671547e+00 1.503799732603135375e+00
5.379999999999999893e+00 -1.537226591583149560e-01 9.881140339360111602e-01 -9.962581008855436737e-01 1.526754943479190496e+00
5.389999999999999680e+00 -1.288169425608591545e-01 9.916683897902929257e-01 -9.590859762093313368e-01 1.549031226517350035e+00
5.400000000000000355e+00 -1.027841595563777077e-01 9.947036827841189144e-01 -9.203856723953414143e-01 1.570488161737344956e+00
5.410000000000000142e+00 -7.557822475883203828e-02 9.971398758159777387e-01 -8.801639616618600614e-01 1.590976378543968783e+00
5.419999999999999929e+00 -4.715584595306221427e-02 9.988875443174026758e-01 -8.384394030472354098e-01 1.610336914480126946e+00
5.429999999999999716e+00 -1.747740118690371824e-02 9.998472585589021078e-01 -7.952439791995347118e-01 1.628400478363336790e+00
5.440000000000000391e+00 1.349199868708187040e-02 9.999089788432884429e-01 -7.506250351700043399e-01 1.644986616472627228e+00
5.450000000000000178e+00 4.578122714661666398e-02 9.989514899337954557e-01 -7.046475752655173563e-01 1.659902783532870130e+00
5.459999999999999964e+00 7.941160112548410754e-02 9.968419120435731973e-01 -6.573969769436919242e-01 1.672943324025295775e+00
5.469999999999999751e+00 1.143950432779627657e-01 9.934353396539872261e-01 -6.089821803608175266e-01 1.683888373770465074e+00
5.480000000000000426e+00 1.507319103749129030e-01 9.885746765898513200e-01 -5.595394059576734858e-01 1.692502696486186231e+00
5.490000000000000213e+00 1.884084577073923406e-01 9.820907560222332799e-01 -5.092364364830108681e-01 1.698534474404955308e+00
5.500000000000000000e+00 2.273939241647264797e-01 9.738028564617001726e-01 -4.582774682959651624e-01 1.701714074647693087e+00
5.509999999999999787e+00 2.676372491904091544e-01 9.635197469931744418e-01 -4.069084812879180668e-01 1.701752811474480431e+00
5.520000000000000462e+00 3.090634758247918223e-01 9.510414123007989717e-01 -3.554229857273871196e-01 1.698341714999696883e+00
5.530000000000000249e+00 3.515699585721895892e-01 9.361616122387997896e-01 -3.041678624864526115e-01 1.691150294295202583e+00
5.540000000000000036e+00 3.950225847694746051e-01 9.186714088955001412e-01 -2.535488017663282134e-01 1.679825241288812165e+00
5.549999999999999822e+00 4.392523330823636107e-01 8.983637280532313918e-01 -2.040345444338618752e-01 1.663988958316331424e+00
5.560000000000000497e+00 4.840526224698042945e-01 8.750388898101073565e-01 -1.561587230729227782e-01 1.643237713708172620e+00
5.570000000000000284e+00 5.291780208952717723e-01 8.485108262134097856e-01 -1.105175859103074698e-01 1.617139169844869828e+00
5.580000000000000071e+00 5.743449281314177979e-01 8.186134029746376939e-01 -6.776130279701497727e-02 1.585229074744320510e+00
5.589999999999999858e+00 6.192347286168651266e-01 7.852059289605481940e-01 -2.857601317452107548e-02 1.547007243490586159e+00
5.600000000000000533e+00 6.634995098491716092e-01 7.481767173802651438e-01 6.346461037345485501e-03 1.501933886790494999e+00
5.610000000000000320e+00 7.067696648929109315e-01 7.074437368350661171e-01 3.635376161140890794e-02 1.449429260027566002e+00
5.620000000000000107e+00 7.486615970000493059e-01 6.629523460832880133e-01 6.089339925548531429e-02 1.388882718895442903e+00
5.629999999999999893e+00 7.887827215649589885e-01 6.146721224852941257e-01 7.958418488205465380e-02 1.319680941981069777e+00
5.639999999999999680e+00 8.267309365726550618e-01 5.625975102270721617e-01 9.228692611029887249e-02 1.241266793085793019e+00
5.650000000000000355e+00 8.620879297994624713e-01 5.067587209847276286e-01 9.915399835362648240e-02 1.153235183238845885e+00
5.660000000000000142e+00 8.944105046762644839e-01 4.472469665908869185e-01 1.006333763029039208e-01 1.055455705817265777e+00
5.669999999999999929e+00 9.232292499936580743e-01 3.842495959088931823e-01 9.741142703709726458e-02 9.481865811184876369e-01
5.679999999999999716e+00 9.480641046486685264e-01 3.180793194734899965e-01 9.030266364557903991e-02 8.321272844809427527e-01
5.690000000000000391e+00 9.684578980093002665e-01 2.491772457175969457e-01 8.012142930080223824e-02 7.083703623499302271e-01
5.700000000000000178e+00 9.840160286304978632e-01 1.780799129555692140e-01 6.757893380173241038e-02 5.782586870326213990e-01
5.709999999999999964e+00 9.944340788942701570e-01 1.053606318019427585e-01 5.323126571517267092e-02 4.432027021007038381e-01
5.719999999999999751e+00 9.995015625117987801e-01 3.156939239948781950e-02 3.747560563206553397e-02 3.045273713809302230e-01
5.730000000000000426e+00 9.990833829595070492e-01 -4.280647023741903506e-02 2.057395149576179971e-02 1.633955970085181064e-01
5.740000000000000213e+00 9.930904041449364339e-01 -1.173518180312804887e-01 2.681916096098135860e-03 2.081846387048784386e-02
5.750000000000000000e+00 9.814520590435918956e-01 -1.917077353658263872e-01 -1.613374732193917360e-02 -1.222630887900600510e-01
5.759999999999999787e+00 9.640993138595327361e-01 -2.655419232731022205e-01 -3.590044705370842859e-02 -2.648504223978994654e-01
5.770000000000000462e+00 9.409592537578588267e-01 -3.385198410247965417e-01 -5.677885206322119682e-02 -4.057409105831077945e-01
5.780000000000000249e+00 9.119550243445028181e-01 -4.102901821550417050e-01 -7.914685851243985493e-02 -5.433956208020898071e-01
5.790000000000000036e+00 8.769986546878912881e-01 -4.804928299939853487e-01 -1.037311710493270533e-01 -6.758617346575609419e-01
5.799999999999999822e+00 8.359646993511846702e-01 -5.487832189842209996e-01 -1.317605377680930445e-01 -8.007908883961609714e-01
5.810000000000000497e+00 7.886481472941873072e-01 -6.148447769717539924e-01 -1.650639291963164057e-01 -9.155660352096303134e-01
5.820000000000000284e+00 7.347413260895254705e-01 -6.783473916336714149e-01 -2.059951873555467827e-01 -1.017485729589157284e+00
5.830000000000000071e+00 6.738895679224596869e-01 -7.388320852841196995e-01 -2.570914901046752465e-01 -1.103899571640651223e+00
