time x1 y1 x2 y2
6.640000000000000568e+00 -2.979837688846370680e-01 9.650417988259925028e-01 6.797596292863624656e-01 1.218256820759973102e+00
6.650000000000000355e+00 -2.936425679144518686e-01 9.663715860416254300e-01 6.984374863641994446e-01 1.155784272793248135e+00
6.660000000000000142e+00 -2.934392163446110646e-01 9.664333532691535833e-01 7.084846607686441367e-01 1.093903131924105931e+00
6.669999999999999929e+00 -2.969528956245466866e-01 9.653595070129040723e-01 7.107516382224763341e-01 1.033415164119086072e+00
6.679999999999999716e+00 -3.037289989318240346e-01 9.632490307329004686e-01 7.062041801008612785e-01 9.748668570758202145e-01
6.690000000000000391e+00 -3.133070209086424307e-01 9.601763955905975312e-01 6.958359106977642927e-01 9.185765928407366721e-01
6.700000000000000178e+00 -3.252423720113252203e-01 9.561994558921516063e-01 6.806024878843034420e-01 8.646783226958061341e-01
6.709999999999999964e+00 -3.391214444593755317e-01 9.513656741273498474e-01 6.613793809263572854e-01 8.131698044261629343e-01
6.719999999999999751e+00 -3.545705298845520659e-01 9.457165216582547052e-01 6.389401492564659168e-01 7.639569815159196198e-01
6.730000000000000426e+00 -3.712598237120057210e-01 9.392902337921599232e-01 6.139499069204935600e-01 7.168901738392943201e-01
6.740000000000000213e+00 -3.889038827701392642e-01 9.321232589986744310e-01 5.869685988536585963e-01 6.717909720855631539e-01
6.750000000000000000e+00 -4.072597481160367128e-01 9.242507763396590192e-01 5.584597377189982614e-01 6.284706642994547510e-01
6.759999999999999787e+00 -4.261236829304360652e-01 9.157066161417647399e-01 5.288015456479049359e-01 5.867418644971499342e-01
6.770000000000000462e+00 -4.453272108836139331e-01 9.065228487173510041e-01 4.982985868156326603e-01 5.464251482019759631e-01
6.780000000000000249e+00 -4.647329191134991211e-01 8.967292310905482511e-01 4.671928221849183105e-01 5.073522765780924537e-01
6.790000000000000036e+00 -4.842303221657793810e-01 8.863526358595801291e-01 4.356735764030426616e-01 4.693672435520288011e-01
6.799999999999999822e+00 -5.037319633468848590e-01 8.754165346294828787e-01 4.038862438851656966e-01 4.323260360844581318e-01
6.810000000000000497e+00 -5.231698476455464153e-01 8.639405711705728796e-01 3.719397470765591907e-01 3.960957107345218775e-01
6.820000000000000284e+00 -5.424922456964967887e-01 8.519402346169429041e-01 3.399128514367817377e-01 3.605531727673156883e-01
6.830000000000000071e+00 -5.616608731228627249e-01 8.394266278852866581e-01 3.078594783695067783e-01 3.255838909116223201e-01
6.839999999999999858e+00 -5.806484279883411537e-01 8.264063183898512355e-01 2.758131643812061773e-01 2.910806784324330154e-01
6.850000000000000533e+00 -5.994364566967155250e-01 8.128812547862613869e-01 2.437908073003910436e-01 2.569426059661295003e-01
6.860000000000000320e+00 -6.180135124415928605e-01 7.988487331401390446e-01 2.117958269866067056e-01 2.230740721852346731e-01
6.870000000000000107e+00 -6.363735680925113325e-01 7.843013973168772024e-01 1.798208531973233271e-01 1.893840361184062626e-01
6.879999999999999893e+00 -6.545146457139019436e-01 7.692272606622866382e-01 1.478500394708245347e-01 1.557854036225059247e-01
6.890000000000000568e+00 -6.724376267237551774e-01 7.536097386354052574e-01 1.158610900814300848e-01 1.221945558251577024e-01
6.900000000000000355e+00 -6.901452093147689704e-01 7.374276846307532551e-01 8.382707773498354609e-02 8.853100650782153025e-02
6.910000000000000142e+00 -7.076409827261197494e-01 7.206554236016069481e-01 5.171812278545862007e-02 5.471717655714136708e-02
6.919999999999999929e+00 -7.249285909830465169e-01 7.032627801720597871e-01 1.950300031507412601e-02 2.067827560332302639e-02
6.929999999999999716e+00 -7.420109616479770853e-01 6.852150996542940575e-01 -1.284926067884040179e-02 -1.365771698675632972e-02
6.940000000000000391e+00 -7.588895778659863200e-01 6.664732617340212162e-01 -4.536772164564317755e-02 -4.835997804703151548e-02
6.950000000000000178e+00 -7.755637745039436481e-01 6.469936875095428919e-01 -7.807775592506338569e-02 -8.349467919247521852e-02
6.959999999999999964e+00 -7.920300414635625952e-01 6.267283410052774117e-01 -1.109990769268414113e-01 -1.191247446236439744e-01
6.969999999999999751e+00 -8.082813192733376839e-01 6.056247261413231220e-01 -1.441434974895691168e-01 -1.553095375610753504e-01
6.980000000000000426e+00 -8.243062737708533039e-01 5.836258793285395985e-01 -1.775123390209428775e-01 -1.921044900464956573e-01
6.990000000000000213e+00 -8.400885379286048282e-01 5.606703563066083307e-01 -2.110934036870150132e-01 -2.295606992084253672e-01
7.000000000000000000e+00 -8.556059093709017516e-01 5.366922096039705714e-01 -2.448574198636803700e-01 -2.677245247847712672e-01
7.009999999999999787e+00 -8.708294914052073787e-01 5.116209504105043715e-01 -2.787538729306102692e-01 -3.066372374543794299e-01
7.020000000000000462e+00 -8.857227627552588523e-01 4.853814866032608588e-01 -3.127061439970773016e-01 -3.463347839042606457e-01
7.030000000000000249e+00 -9.002405557541868220e-01 4.578940289798424934e-01 -3.466059031992725359e-01 -3.868477490153027776e-01
7.040000000000000036e+00 -9.143279136499874449e-01 4.290739636944441715e-01 -3.803067476951210724e-01 -4.282016012858048670e-01
7.049999999999999822e+00 -9.279187844727915246e-01 3.988317056385277670e-01 -4.136171436041802263e-01 -4.704172933254365807e-01
7.060000000000000497e+00 -9.409344925560894080e-01 3.670725823569702118e-01 -4.462928309542128491e-01 -5.135122384341530566e-01
